6:46:بەك ئامراق:37:1796:سەت:2:95581,95627
17974:1:كىتابنى تاشلاپ:27:401:ئاجىز:1:76563
17976:1:مىللىتىمىزگە سالمىغان:33:36:تېتىقسىز:1:76753
17977:1:ماۋۇنىڭدىنمۇ ئۆتە:33:36:تېتىقسىز:1:76753
17978:1:تېتىقسىز گەپ:33:36:تېتىقسىز:1:76753
17979:4:گەپ بارمۇ:33:36:تېتىقسىز:1:76753
17980:3:سوئالنى كۆردىڭىزمۇ:28:552:خاتالىق:3:76787,76788,76794
17983:2:كائىناتنى ياراتقان:22:177:قايغۇ:2:75168,76666
17984:2:مۇھاپىزەت قىلۋاتسا:22:177:قايغۇ:2:75168,76666
17994:6:نەرسىنى باشقىلار:27:401:ئاجىز:3:89136,89137,89156
17994:6:نەرسىنى باشقىلار:37:1796:سەت:1:89137
17997:6:راس بولغان:18:68:زوراۋانلىق:1:82421
17998:15:تەرجىمە قىلىپتۇ:6:240:قالايمىقان:2:97781,97900
17998:15:تەرجىمە قىلىپتۇ:37:1796:سەت:2:97781,97900
18008:3:پىتنە چىقىرىدىغانلىقى:38:13:قىلتاق:1:76881
18009:3:ئېنىق تۇرغان:38:13:قىلتاق:1:76881
18010:3:جاۋاب تاپىمەن:38:13:قىلتاق:1:76881
18011:3:بىلەرمەنلىك قىلىش:38:13:قىلتاق:1:76881
18012:10:ياخشى ئاقىۋەت:38:13:قىلتاق:1:76881
18013:3:ئاقىۋەت ئەكەلمەيدۇ:38:13:قىلتاق:1:76881
18030:4:ئاچچىق بولىدۇ:2:49:قوپال:1:98705
18030:4:ئاچچىق بولىدۇ:5:59:ئازار:1:98705
18058:1:ئەسلىدە يىغلاپ:27:401:ئاجىز:1:77110
18059:1:ئادەم قورقۇتۇش:27:401:ئاجىز:1:77110
18060:1:قورقۇتۇش ئاجىزلارنىڭ:27:401:ئاجىز:1:77110
18061:1:ئاجىزلارنىڭ ئىش:27:401:ئاجىز:1:77110
18062:3:ھەل قىلىشتىكى:27:401:ئاجىز:1:77110
18063:1:قۇرالى ئىكەن:27:401:ئاجىز:1:77110
18065:1:بىزار قىلىدىغانلىقىنى:27:401:ئاجىز:1:77110
18066:1:ھېس قىلالمامدىغاندۇ:27:401:ئاجىز:1:77110
18067:26:ئەڭ تەس:37:1796:سەت:1:27001
18075:6:ئاچچىقىم كەلدى:37:1796:سەت:1:93909
18111:11:بەك تەستە:37:1796:سەت:1:107327
18118:2:خاپا قىلغىنى:2:49:قوپال:2:77494,77495
18119:2:باشلىقنىڭ ئىللىق:2:49:قوپال:2:77494,77495
18120:2:ئىللىق مۇئامىلىسى:2:49:قوپال:2:77494,77495
18122:2:چوڭ زالدىكى:2:49:قوپال:2:77494,77495
18123:2:مىللىتىمدىن بولغان:2:49:قوپال:2:77494,77495
18124:2:خانقىزنىڭ قوپال:2:49:قوپال:2:77494,77495
18125:2:قوپال مۇئامىلىسى:2:49:قوپال:2:77494,77495
18126:2:مۇئامىلىسى بولدى:2:49:قوپال:2:77494,77495
18127:1:ئىش بېجىرەمدىكىن:2:49:قوپال:1:77495
18128:1:بالدۇر بېجىرىدىكەن:2:49:قوپال:1:77495
18129:1:ئىشقا يېرىم:2:49:قوپال:1:77495
18130:1:ئۆچىرەت ساقلاتتى:2:49:قوپال:1:77495
18131:1:نومۇر كېيىنكىلەرمۇ:2:49:قوپال:1:77495
18132:1:بۇرۇن بېجىرىپ:2:49:قوپال:1:77495
18133:1:پوق يېگەندەك:2:49:قوپال:1:77495
18134:2:كۆڭلۈم غەش:2:49:قوپال:1:77495
18134:2:كۆڭلۈم غەش:32:111:ساختا:1:89983
18135:1:غەش بولۇپ:2:49:قوپال:1:77495
18145:76:نۇرغۇن كىشىلەر:6:240:قالايمىقان:1:47563
18145:76:نۇرغۇن كىشىلەر:33:36:تېتىقسىز:1:92307
18145:76:نۇرغۇن كىشىلەر:37:1796:سەت:3:41993,72561,97385
18153:7:قان ئازلىق:27:401:ئاجىز:1:59543
18193:11:ئىگىسى بولغان:37:1796:سەت:2:103104,109809
18204:33:تەپەككۇر قىلىش:5:59:ئازار:1:26135
18204:33:تەپەككۇر قىلىش:37:1796:سەت:3:14111,53083,105410
18209:2:ھاراق ئىچكەندىن:6:240:قالايمىقان:1:89847
18227:1:ھاردۇق چىقاي:37:1796:سەت:1:78080
18230:1:خالىي يەر:37:1796:سەت:1:78080
18231:6:يەر بولسا:37:1796:سەت:1:78080
18232:1:سەت زېرىكتىم:37:1796:سەت:1:78080
18234:7:ئۇيقۇم كەلدى:37:1796:سەت:1:51487
18238:6:ئامالسىز قالدىم:28:552:خاتالىق:1:55794
18242:4:پانتىگىن دېگەن:37:1796:سەت:1:78041
18243:1:ھايۋان ئالدىنقى:37:1796:سەت:1:78041
18245:20:سەت گەپ:37:1796:سەت:20:215,7353,58386,59225,61884,65423,71897,73119,78037,78041,82240,83146,93909,94782,98241,98242,98253,98485,105968,106015
18246:8:گەپ قىلغاندا:28:552:خاتالىق:2:77091,77094
18246:8:گەپ قىلغاندا:37:1796:سەت:1:78041
18247:4:ئىنكاس قىلغان:37:1796:سەت:1:78041
18295:2:ئىش بولدىمۇ:28:552:خاتالىق:1:78116
18298:19:ئىلتىماس قىلغان:23:87:غەيرى:1:1683
18311:7:باھا بەرگىلى:37:1796:سەت:1:85310
18329:16:چاتاق چىقىپ:37:1796:سەت:1:49336
18330:12:ئىچىم سىقىلىپ:27:401:ئاجىز:1:61709
18337:18:ھاراق ئىچىپ:32:111:ساختا:1:3194
18337:18:ھاراق ئىچىپ:37:1796:سەت:1:57425
18343:4:ئىمان بولمىسا:5:59:ئازار:1:88863
18358:3:پەرقى يوقكەن:37:1796:سەت:1:58487
18364:25:بايان قىلىپ:29:121:زەربە:1:47875
18364:25:بايان قىلىپ:37:1796:سەت:1:25191
18373:63:مەۋجۇت بولۇپ:15:38:ھادىسە:2:3879,6007
18373:63:مەۋجۇت بولۇپ:28:552:خاتالىق:1:21184
18376:69:ئىجرا قىلىش:6:240:قالايمىقان:1:2886
18376:69:ئىجرا قىلىش:18:68:زوراۋانلىق:1:16703
18376:69:ئىجرا قىلىش:28:552:خاتالىق:2:30726,81708
18376:69:ئىجرا قىلىش:29:121:زەربە:1:47342
18376:69:ئىجرا قىلىش:37:1796:سەت:3:86798,86802,96105
18402:10:زور پەرق:23:87:غەيرى:1:55526
18418:3:ئىچىم سىيرىلىپ:27:401:ئاجىز:1:59060
18422:41:پەيدا بولدى:15:38:ھادىسە:2:68272,68295
18422:41:پەيدا بولدى:18:68:زوراۋانلىق:1:17966
18423:3:يىڭى قانۇن:17:110:قانۇنسىز:1:99833
18449:16:ھەق گەپ:37:1796:سەت:2:90347,96437
18465:1:يۇرت بولسا:22:177:قايغۇ:1:79141
18466:1:نادانلىق جاھالەتتە:22:177:قايغۇ:1:79141
18467:1:جاھالەتتە خەلقىمىز:22:177:قايغۇ:1:79141
18468:1:خەلقىمىز خار:22:177:قايغۇ:1:79141
18469:1:خار زەبۇنلۇقتا:22:177:قايغۇ:1:79141
18470:1:زەبۇنلۇقتا قالدى:22:177:قايغۇ:1:79141
18471:1:خەلقىمىزنىڭ ئىستىقبالى:22:177:قايغۇ:1:79141
18474:2:خەلقنىڭ غېمىنى:22:177:قايغۇ:2:14185,79141
18475:1:غېمىنى قىلش:22:177:قايغۇ:1:79141
18476:1:مەرىپەتكە باشلاشتەك:22:177:قايغۇ:1:79141
18477:1:ئۇلۇغ ۋەزىپىمىز:22:177:قايغۇ:1:79141
18478:1:ۋەزىپىمىز بارلىقىنى:22:177:قايغۇ:1:79141
18479:1:ئېسىمىزدىن چىقاردۇق:22:177:قايغۇ:1:79141
18481:5:غەپلەت ئۇيقۇسىد:37:1796:سەت:1:54336
18493:4:غەپلەت ئۇيقۇسىدا:37:1796:سەت:1:54336
18514:1:گۈدۈك غەيرىلا:23:87:غەيرى:1:79381
18515:1:غەيرىلا بولۇپ:23:87:غەيرى:1:79381
18553:3:ساۋاق ئېلىپ:26:44:سەۋەنلىك:1:66141
18553:3:ساۋاق ئېلىپ:37:1796:سەت:1:66141
18583:9:سۇ كىرىپ:37:1796:سەت:1:73352
18606:19:گەپ قىلسام:37:1796:سەت:2:109024,109042
18618:1:مەسئۇللىرىنىڭ تېتىقسىزلىقىنى:33:36:تېتىقسىز:1:80048
18619:1:تېتىقسىزلىقىنى ئادەمنىڭ:33:36:تېتىقسىز:1:80048
18620:1:ئادەمنىڭ ئويلىغۇسىمۇ:33:36:تېتىقسىز:1:80048
18621:1:ئىنكاسنىمۇ تەستىقلاپ:33:36:تېتىقسىز:1:80048
18622:1:نىمانچە ئۇۋال:33:36:تېتىقسىز:1:80048
18625:3:جىق چىقىپ:37:1796:سەت:1:108914
18665:6:كۈچۈڭ يەتمىسە:27:401:ئاجىز:1:80256
18666:1:توقماقنى قىلساق:27:401:ئاجىز:1:80256
18667:1:بەك شەخسىيەتچىلىك:27:401:ئاجىز:1:80256
18668:1:شەخسىيەتچىلىك قىلغانلىق:27:401:ئاجىز:1:80256
18669:1:مەدىنيەتنى قۇغداشنى:27:401:ئاجىز:1:80256
18672:1:توپقا تاپشۇرۇش:27:401:ئاجىز:1:80256
18682:1:ئۇيغۇرغا ئاز:7:76:ئەلەم:1:80420
18683:21:ئاز بولمىغان:7:76:ئەلەم:1:80420
18683:21:ئاز بولمىغان:22:177:قايغۇ:1:40709
18684:1:دەرت ئەلەمنى:7:76:ئەلەم:1:80420
18685:1:ئەلەمنى ئەخلاقى:7:76:ئەلەم:1:80420
18686:1:ئەخلاقى پاساتچىلىقنى:7:76:ئەلەم:1:80420
18688:1:روھىي يوقىتىشلارنى:7:76:ئەلەم:1:80420
18689:9:سەۋەپ بولدى:7:76:ئەلەم:1:80420
18689:9:سەۋەپ بولدى:37:1796:سەت:1:76519
18694:27:بارلىققا كەلدى:37:1796:سەت:1:11765
18700:18:ئاز دەپ:37:1796:سەت:2:69267,93196
18727:59:يېرىم يىل:37:1796:سەت:1:23990
18752:1:قىزلىرىمىز كەيسە:37:1796:سەت:1:81172
18753:1:يىگىتلىرىمىز كەيسە:37:1796:سەت:1:81172
18754:1:ھازىدارغا ئوخشايدىغان:37:1796:سەت:1:81172
18755:1:سەبىيلىرىمىز كەيسە:37:1796:سەت:1:81172
18756:1:ئەھۋاللار كۆرىنىۋاتىدۇ:37:1796:سەت:1:81172
18769:39:تولۇق ئوتتۇرا:37:1796:سەت:1:17398
18787:5:قايتا چۈشۈرۈپ:28:552:خاتالىق:1:89051
18787:5:قايتا چۈشۈرۈپ:37:1796:سەت:1:89051
18795:1:بىلىمسىز ئادەملەردە:22:177:قايغۇ:1:81705
18796:1:ئادەملەردە غەم:22:177:قايغۇ:1:81705
18797:14:غەم قايغۇ:22:177:قايغۇ:14:5251,19814,21118,40592,54403,54501,56819,58123,60818,65565,74131,81705,82814,88799
18797:14:غەم قايغۇ:27:401:ئاجىز:1:60818
18797:14:غەم قايغۇ:28:552:خاتالىق:1:56819
18797:14:غەم قايغۇ:37:1796:سەت:1:58123
18798:2:قايغۇ بولمايدۇ:22:177:قايغۇ:2:66226,81705
18799:1:قارنى تويسىلا:22:177:قايغۇ:1:81705
18800:1:قانائەت قىلىدۇ:22:177:قايغۇ:1:81705
18801:1:بىلىملىك ئادەملەرنىڭ:22:177:قايغۇ:1:81705
18802:2:ئادەملەرنىڭ خۇشال:22:177:قايغۇ:1:81705
18803:1:خۇشال چاغلىرى:22:177:قايغۇ:1:81705
18804:1:ئاز غەم:22:177:قايغۇ:1:81705
18805:1:غەم قايغۇدىكى:22:177:قايغۇ:1:81705
18806:1:قايغۇدىكى چاغلىرى:22:177:قايغۇ:1:81705
18808:1:دۇنيادىكى ناھەقچىلىقلەردىن:22:177:قايغۇ:1:81705
18813:3:ياردەم بىرىشنى:37:1796:سەت:1:89244
18829:2:تەۋسىيە قىلغانتى:18:68:زوراۋانلىق:1:83875
18830:1:ئوبدان ئەدەپلىك:37:1796:سەت:1:82240
18831:1:ئەدەپلىك بالا:37:1796:سەت:1:82240
18832:2:بالا ئىدىم:37:1796:سەت:1:82240
18833:1:ئىنكاسىنى كۆرسەملا:37:1796:سەت:1:82240
18834:1:ئاچچىقىم تۇتۇپ:37:1796:سەت:1:82240
18835:6:سەت گەپلەر:37:1796:سەت:6:58386,59225,61884,65423,78037,82240
18889:41:نۇرغۇن ئىشلار:37:1796:سەت:2:14697,30182
18908:8:يېزىق ئۆزگەرتىمىز:13:15:لۈكچەك:2:90442,90444
18908:8:يېزىق ئۆزگەرتىمىز:37:1796:سەت:1:83025
18966:37:ئارزۇ قىلغان:22:177:قايغۇ:1:75169
18966:37:ئارزۇ قىلغان:37:1796:سەت:1:5949
19007:8:تىگى پەس:37:1796:سەت:1:56329
19016:3:تارىخقا يېزىلغۇسى:37:1796:سەت:3:84280,84293,84373
19017:3:ناكەسلەر قاتتىق:37:1796:سەت:3:84280,84293,84373
19018:4:قاتتىق جازاغا:37:1796:سەت:3:84280,84293,84373
19019:3:جازاغا تارتىلغۇسى:37:1796:سەت:3:84280,84293,84373
19047:10:بېسىق بول:37:1796:سەت:1:5634
19054:4:راستنى ئېيتسام:28:552:خاتالىق:1:84484
19055:86:ئىملا خاتالىق:23:87:غەيرى:2:52232,52241
19055:86:ئىملا خاتالىق:27:401:ئاجىز:1:60892
19055:86:ئىملا خاتالىق:28:552:خاتالىق:86:21325,30306,31645,32752,32958,36870,37623,39326,39328,39340,41795,45984,52232,52241,52875,52904,53101,55408,55411,55794,59189,60160,60892,61427,61949,61971,62432,62544,63355,63357,66314,68647,68657,70732,71154,71171,71195,71710,72528,74357,74362,74975,75082,75442,75468,75471,75472,75474,75476,75479,75480,75481,75727,75893,76157,76159,76493,77714,78119,78197,81266,81708,82714,84484,84988,87921,87926,87947,89772,91915,92297,92298,93259,93312,93324,93451,93765,94486,96829,97590,99132,99610,101463,104051,104076,104843
19055:86:ئىملا خاتالىق:29:121:زەربە:1:93324
19055:86:ئىملا خاتالىق:37:1796:سەت:2:52232,52241
19056:2:بەكلا كۆپىيىپ:28:552:خاتالىق:1:84484
19057:1:كۆپىيىپ قالغىلى:28:552:خاتالىق:1:84484
19058:1:بىراقلا تۇتىشىپ:28:552:خاتالىق:1:84484
19059:1:كومپىيوتېرىم چاتاقمۇ:28:552:خاتالىق:1:84484
19060:1:چاتاقمۇ بىلمىدىم:28:552:خاتالىق:1:84484
19063:5:ياققا قايرىپ:37:1796:سەت:1:26384
19084:1:بىچارىنىڭ بېشى:37:1796:سەت:1:84995
19085:1:بېشى سەت:37:1796:سەت:1:84995
19086:1:سەت يېرىلىپ:37:1796:سەت:1:84995
19115:1:توپا سەت:37:1796:سەت:1:85136
19116:1:سەت يىغىپ:37:1796:سەت:1:85136
19129:1:بەك تېتىقسىزكەن:33:36:تېتىقسىز:1:85298
19130:1:چەكتىن ئېشىپتۇ:33:36:تېتىقسىز:1:85298
19131:2:يەرلىرىنى كۆرۈپ:33:36:تېتىقسىز:1:85298
19132:4:ئىچىم ئېلىشىپ:33:36:تېتىقسىز:1:85298
19133:1:تۈنۈگۈن تاللا:37:1796:سەت:1:85310
19134:10:تاللا بازىرىغا:37:1796:سەت:1:85310
19135:3:بازىرىغا كىرسەم:37:1796:سەت:1:85310
19137:1:يۈرۈش ئېسىل:37:1796:سەت:1:85310
19138:1:ئېسىل زىننەتلەنگەن:37:1796:سەت:1:85310
19139:1:زىننەتلەنگەن قەلەملەر:37:1796:سەت:1:85310
19140:1:قەلەملەر كەپتۇ:37:1796:سەت:1:85310
19141:1:چىرايلىقكەن دەپ:37:1796:سەت:1:85310
19142:1:توپ ئېلىپتىمەن:37:1796:سەت:1:85310
19143:2:قېپىنى ئېچىپ:37:1796:سەت:1:85310
19144:1:سەت ياخشى:37:1796:سەت:1:52336
19145:2:ياخشى چىقمايدىكەن:37:1796:سەت:1:85310
19146:5:سىرتىغا قاراپ:37:1796:سەت:1:85310
19166:21:سۈكۈت قىلىش:5:59:ئازار:1:111567
19166:21:سۈكۈت قىلىش:18:68:زوراۋانلىق:1:32525
19166:21:سۈكۈت قىلىش:27:401:ئاجىز:2:93664,111567
19172:5:شېرىن تاتلىق:37:1796:سەت:4:109304,109416,109686,109745
19192:8:بەك ماز:37:1796:سەت:1:89855
19196:2:بەكلا قولايسىزكەن:28:552:خاتالىق:1:85800
19206:1:رايىم قايتتى:28:552:خاتالىق:1:85800
19207:1:نەرسىلەرنى كۆردۈم:28:552:خاتالىق:1:85800
19208:29:خاتالىق ئۇچۇرى:28:552:خاتالىق:29:38875,39232,39498,39918,42778,48688,49374,52868,55285,60394,60820,63754,65692,71654,76382,77703,77973,78116,79833,81365,83733,85800,87927,89051,90886,92563,99662,103268,110339
19208:29:خاتالىق ئۇچۇرى:37:1796:سەت:2:89051,92563
19209:3:ئۇچۇرى چىقىۋىلىپ:28:552:خاتالىق:3:39918,77973,85800
19210:1:يۈزىگە كىرمىدى:28:552:خاتالىق:1:85800
19211:1:پىلاستىكىغىمۇ ئويۇپ:28:552:خاتالىق:1:85800
19212:1:يۇمشاق دىسكىغا:28:552:خاتالىق:1:85800
19213:1:دىسكىغا ئويۇپ:28:552:خاتالىق:1:85800
19215:14:ۋاز كەچتىم:28:552:خاتالىق:1:85800
19216:3:كۆڭلىڭىزگە كەلسىمۇ:37:1796:سەت:2:85818,85840
19217:2:نەرسىلەرگە ئىشىنىپ:37:1796:سەت:2:85818,85840
19218:2:كۆرسەتكۈچى نورمال:37:1796:سەت:2:85818,85840
19219:2:نورمال ئادەملەرنىڭكىدىن:37:1796:سەت:2:85818,85840
19220:2:ئادەملەرنىڭكىدىن تۆۋەن:37:1796:سەت:2:85818,85840
19221:2:تۆۋەن بولامدىكى:37:1796:سەت:2:85818,85840
19274:2:قىزلارنى ئۆلتۈرگىنى:18:68:زوراۋانلىق:2:86651,86653
19275:2:ھەقىقەتەن زوراۋانلىق:18:68:زوراۋانلىق:2:86651,86653
19276:2:زوراۋانلىق بوپتۇ:18:68:زوراۋانلىق:2:86651,86653
19277:1:خەققىمۇ قىلدى:7:76:ئەلەم:1:86652
19294:48:ئوقۇش پۈتتۈرۈش:37:1796:سەت:1:95310
19295:8:تەس كەلدى:1:58:بىنورمال:1:71460
19295:8:تەس كەلدى:28:552:خاتالىق:1:106880
19298:1:كۈنىنى بىلمەيدۇ:18:68:زوراۋانلىق:1:86713
19299:1:ئاستىدىكى مۇقۇملۇق:18:68:زوراۋانلىق:1:86713
19300:1:مۇقۇملۇق لازىم:18:68:زوراۋانلىق:1:86713
19301:3:بەكرەك چىڭ:29:121:زەربە:2:88831,88832
19301:3:بەكرەك چىڭ:37:1796:سەت:2:86714,88832
19302:1:چىڭ تۇرىۋالسا:37:1796:سەت:1:86714
19304:1:نارازىلىق بىلدۈرسە:37:1796:سەت:1:86714
19305:2:تىرورچى دېگەن:37:1796:سەت:1:86714
19306:1:قالپاقنى كېيدۈرۈشكە:37:1796:سەت:1:86714
19332:2:باشقىلارنىڭ گۈدۈكىگە:1:58:بىنورمال:1:66653
19336:16:تازا نورمال:28:552:خاتالىق:1:41742
19340:27:يىللىق ب:37:1796:سەت:2:60734,94694
19356:42:سېسىق گەپ:37:1796:سەت:1:107923
19361:3:كېرەك ئىدىغۇ:2:49:قوپال:1:99052
19378:25:ئىش قىلماي:37:1796:سەت:1:12805
19400:8:لالما ئىتلار:28:552:خاتالىق:1:103335
19408:5:كۈنگە كەلگەندە:37:1796:سەت:1:103878
19414:29:چىكىنىپ كىتىدۇ:6:240:قالايمىقان:1:65657
19414:29:چىكىنىپ كىتىدۇ:28:552:خاتالىق:2:102529,102538
19434:4:نارازى بولۇپ:17:110:قانۇنسىز:1:66779
19440:3:تەشەببۇس قىلدى:17:110:قانۇنسىز:1:33543
19440:3:تەشەببۇس قىلدى:37:1796:سەت:1:13441
19441:1:جاھىل سىياسەتنى:29:121:زەربە:1:88832
19441:1:جاھىل سىياسەتنى:37:1796:سەت:1:88832
19442:1:سىياسەتنى يۈرگۈزۈش:29:121:زەربە:1:88832
19442:1:سىياسەتنى يۈرگۈزۈش:37:1796:سەت:1:88832
19443:1:كومپارتىيە ياخشى:29:121:زەربە:1:88832
19443:1:كومپارتىيە ياخشى:37:1796:سەت:1:88832
19444:1:تەسىر قوزغاش:29:121:زەربە:1:88832
19444:1:تەسىر قوزغاش:37:1796:سەت:1:88832
19445:1:پالتا چاپقانلىققا:29:121:زەربە:1:88832
19445:1:پالتا چاپقانلىققا:37:1796:سەت:1:88832
19458:1:پومشىچىك دەپ:27:401:ئاجىز:1:88953
19459:1:كەمبەغەللەرنى ئاجىز:27:401:ئاجىز:1:88953
19460:2:ئاجىز مىللەتلەرنى:27:401:ئاجىز:2:79250,88953
19461:1:مىللەتلەرنى ئەزگەن:27:401:ئاجىز:1:88953
19462:3:پىپەن قىلىش:27:401:ئاجىز:1:88953
19472:2:يېڭى باشلىق:27:401:ئاجىز:1:89137
19472:2:يېڭى باشلىق:37:1796:سەت:1:89137
19475:1:ئاتاڭغا لەنەت:27:401:ئاجىز:1:89135
19476:1:لەنەت تىل:27:401:ئاجىز:1:89135
19477:1:كومېتىتىدىكى ناكەسلەر:27:401:ئاجىز:1:89135
19478:1:ناكەسلەر قىلىدىغان:27:401:ئاجىز:1:89135
19479:1:ئىشىڭ بولمىسا:27:401:ئاجىز:1:89135
19480:1:يېرنى تېرىشىپ:27:401:ئاجىز:1:89135
19481:1:پەيدا قىلغانلارغىمۇ:27:401:ئاجىز:1:89152
19482:1:نالەت بولسۇن:27:401:ئاجىز:1:89152
19483:1:ئەمدى ئۆزگەرتمەكچى:27:401:ئاجىز:1:89152
19484:1:ئىملانى ئۆزگەرتىشنىڭ:6:240:قالايمىقان:1:89170
19484:1:ئىملانى ئۆزگەرتىشنىڭ:28:552:خاتالىق:1:89170
19485:1:دەۋردىكىدىنمۇ ئېغىر:6:240:قالايمىقان:1:89170
19485:1:دەۋردىكىدىنمۇ ئېغىر:28:552:خاتالىق:1:89170
19486:1:ئېغىر خىرىسقا:6:240:قالايمىقان:1:89170
19486:1:ئېغىر خىرىسقا:28:552:خاتالىق:1:89170
19487:1:خىرىسقا ئۇچراۋاتقان:6:240:قالايمىقان:1:89170
19487:1:خىرىسقا ئۇچراۋاتقان:28:552:خاتالىق:1:89170
19488:4:ئىملا ئۆزگەرتىش:6:240:قالايمىقان:1:89170
19488:4:ئىملا ئۆزگەرتىش:27:401:ئاجىز:1:89172
19488:4:ئىملا ئۆزگەرتىش:28:552:خاتالىق:1:89170
19489:1:تىل قالايمىقانچىلىقى:6:240:قالايمىقان:1:89170
19489:1:تىل قالايمىقانچىلىقى:28:552:خاتالىق:1:89170
19490:1:قالايمىقانچىلىقى كەلتۈرۈپ:6:240:قالايمىقان:1:89170
19490:1:قالايمىقانچىلىقى كەلتۈرۈپ:28:552:خاتالىق:1:89170
19493:3:مۇسابىقە ئاخىرلاشقاندىن:37:1796:سەت:2:110621,110623
19494:8:خەۋەرنى ئاڭلاپ:22:177:قايغۇ:1:4509
19498:84:ئاز سانلىق:17:110:قانۇنسىز:2:53125,53126
19498:84:ئاز سانلىق:27:401:ئاجىز:1:79676
19498:84:ئاز سانلىق:37:1796:سەت:3:29607,66823,76899
19499:89:سانلىق مىللەت:17:110:قانۇنسىز:2:53125,53126
19499:89:سانلىق مىللەت:27:401:ئاجىز:1:79676
19499:89:سانلىق مىللەت:37:1796:سەت:2:66823,76899
19504:2:كۆزۈمگە سەت:37:1796:سەت:2:63336,92332
19505:6:سەت كۆرۈنۈپ:37:1796:سەت:6:21028,37600,63336,87713,89300,92332
19537:1:قېتىپلا قالدى:37:1796:سەت:1:89866
19538:1:ساندانغا ئۇلانماي:37:1796:سەت:1:89866
19539:1:ئۇھ سەت:37:1796:سەت:1:89866
19540:2:سەت زىرىكتىم:37:1796:سەت:2:89866,108818
19545:4:نومۇس قىلىپ:37:1796:سەت:1:74020
19550:11:پىتنە پاسات:6:240:قالايمىقان:2:49832,72423
19550:11:پىتنە پاسات:27:401:ئاجىز:1:21590
19550:11:پىتنە پاسات:29:121:زەربە:1:95477
19550:11:پىتنە پاسات:35:19:شەھۋانى:1:52924
19552:32:كۆپ بولىدۇ:27:401:ئاجىز:1:66585
19552:32:كۆپ بولىدۇ:30:25:ئىسراپچىلىق:1:110963
19552:32:كۆپ بولىدۇ:37:1796:سەت:4:13023,44417,91537,91562
19604:1:تورىنىڭ تاقىلىپ:37:1796:سەت:1:91197
19605:2:ئىنتايىن يېرىم:37:1796:سەت:1:91197
19611:11:يادىمدا يوق:37:1796:سەت:1:83091
19622:7:سەرگەردان بولۇپ:17:110:قانۇنسىز:1:63766
19622:7:سەرگەردان بولۇپ:23:87:غەيرى:1:82268
19652:4:دېموكراتىيە بار:37:1796:سەت:2:91537,91562
19680:75:قازا قىلغان:17:110:قانۇنسىز:1:70378
19680:75:قازا قىلغان:18:68:زوراۋانلىق:1:86007
19680:75:قازا قىلغان:29:121:زەربە:1:59791
19690:1:ئەخلاق سەۋىر:5:59:ئازار:1:111567
19690:1:ئەخلاق سەۋىر:27:401:ئاجىز:1:111567
19691:9:سەۋىر قىلىش:5:59:ئازار:1:111567
19691:9:سەۋىر قىلىش:27:401:ئاجىز:2:84463,111567
19692:1:ئاجىزلىقنىڭ ئەدەپسىزلىك:5:59:ئازار:1:111567
19692:1:ئاجىزلىقنىڭ ئەدەپسىزلىك:27:401:ئاجىز:1:111567
19693:1:ئەدەپسىزلىك باشقىلارغا:5:59:ئازار:1:111567
19693:1:ئەدەپسىزلىك باشقىلارغا:27:401:ئاجىز:1:111567
19694:5:باشقىلارغا ئازار:5:59:ئازار:5:34048,35985,49470,97429,111567
19694:5:باشقىلارغا ئازار:27:401:ئاجىز:1:111567
19695:6:ئازار بېرىش:5:59:ئازار:6:26182,55972,60301,97429,105179,111567
19695:6:ئازار بېرىش:27:401:ئاجىز:1:111567
19696:1:كۈچلۈكلۈكنىڭ سېمۋۇلىمۇ:5:59:ئازار:1:111567
19696:1:كۈچلۈكلۈكنىڭ سېمۋۇلىمۇ:27:401:ئاجىز:1:111567
19697:1:ئەخلاقلىقلارنىڭ نەزىرىدە:5:59:ئازار:1:111567
19697:1:ئەخلاقلىقلارنىڭ نەزىرىدە:27:401:ئاجىز:1:111567
19698:1:نەزىرىدە گۈزەل:5:59:ئازار:1:111567
19698:1:نەزىرىدە گۈزەل:27:401:ئاجىز:1:111567
19699:1:ئەخلاق ئەدەپسىزلەرنىڭ:5:59:ئازار:1:111567
19699:1:ئەخلاق ئەدەپسىزلەرنىڭ:27:401:ئاجىز:1:111567
19700:1:ئەدەپسىزلەرنىڭ نەزىرىدە:5:59:ئازار:1:111567
19700:1:ئەدەپسىزلەرنىڭ نەزىرىدە:27:401:ئاجىز:1:111567
19701:1:نەزىرىدە ئەدەپسىزلىك:5:59:ئازار:1:111567
19701:1:نەزىرىدە ئەدەپسىزلىك:27:401:ئاجىز:1:111567
19702:1:ئەدەپسىزلىك كۈچلۈكلۈككە:5:59:ئازار:1:111567
19702:1:ئەدەپسىزلىك كۈچلۈكلۈككە:27:401:ئاجىز:1:111567
19703:1:كۈچلۈكلۈككە تەڭ:5:59:ئازار:1:111567
19703:1:كۈچلۈكلۈككە تەڭ:27:401:ئاجىز:1:111567
19711:9:كۈنى بولسا:37:1796:سەت:1:91595
19712:3:ماختاپ ئۇچىرىتىسىز:37:1796:سەت:1:91595
19713:3:قاتتىق ۋاستە:37:1796:سەت:1:91595
19715:3:يۇمشاق ۋاستىنى:37:1796:سەت:1:91595
19716:3:ۋاستىنى تەڭ:37:1796:سەت:1:91595
19717:3:تەڭ ئىشلىتىۋاتقان:37:1796:سەت:1:91595
